LATITUDE,LONGITUDE,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus_1,month_sold_2,month_sold_3,month_sold_4,month_sold_5,month_sold_6,month_sold_7,month_sold_8,month_sold_9,month_sold_10,month_sold_11,month_sold_12,structure_quality_2,structure_quality_3,structure_quality_4,structure_quality_5
25.6052125798,-80.3797755396,4794.0,1777.0,0.0,7941.1,23326.5,8850.7,87579.5,37262.8,590.7,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25.7318907875,-80.2851145695,8250.0,2272.0,0.0,6349.4,13520.0,2166.5,34446.8,10759.7,10894.9,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.886268108,-80.3460993202,3400.0,1403.0,786.0,5761.9,67318.6,4177.6,64250.5,57364.1,4433.6,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.4879878919,-80.4136024461,7780.0,2274.0,2274.0,22584.9,24086.4,14139.4,127644.6,79936.7,2356.4,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.6468974709,-80.3725549831,15250.0,2453.0,25776.0,3950.3,24693.4,20367.2,75628.6,24562.5,3705.3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.4799002948,-80.4175090484,4148.0,1884.0,641.0,20584.4,25375.6,14385.8,130810.6,83163.4,3575.7,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.9481121764,-80.259697969,4012.0,1126.0,2648.0,15026.5,46063.0,1786.6,66065.1,66065.1,8124.1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.6915710485,-80.4596087585,5985.0,2360.0,0.0,7055.2,57637.9,48205.4,93095.4,48102.8,23173.8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.7812683354,-80.3999608703,3703.0,1826.0,5215.0,398.5,55369.8,22167.9,68193.7,44131.8,793.6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.6765574705,-80.413859055,8400.0,1967.0,4073.0,13143.6,41841.5,35912.1,81334.9,33303.7,8250.8,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.7376749912,-80.3434153,6950.0,1415.0,25419.0,9772.3,32198.9,8428.8,51527.7,20388.4,7824.7,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.6093153337,-80.3358061829,15625.0,1799.0,7200.0,7274.1,8931.4,6722.8,76859.4,29601.2,12607.0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.7806451979,-80.3996353682,2400.0,1698.0,0.0,603.3,55180.4,22004.2,68087.3,43889.8,1010.5,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.6173886802,-80.3093322436,10000.0,2241.0,566.0,11259.8,1301.8,1276.2,69408.2,25805.8,21759.1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.8355278145,-80.3705767084,2910.0,2113.0,4207.0,11830.3,58658.1,15085.1,62269.9,48250.2,5296.0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.8869823732,-80.1956176145,7500.0,2033.0,23066.0,6979.2,24433.6,1087.2,40060.9,40060.9,4373.1,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.6728186052,-80.4254553088,4500.0,1534.0,18750.0,12633.8,44529.1,36959.9,85372.2,37290.5,12133.4,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7568558178,-80.2049407443,8437.0,1443.0,0.0,877.4,3174.2,2685.8,8178.7,8178.7,1096.1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.6500176372,-80.2907331342,38768.0,3945.0,27454.0,12680.1,6447.6,2428.7,56088.1,15705.8,13226.4,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.6502629089,-80.3142335319,17555.0,2321.0,41780.0,5131.3,11569.8,8021.5,60839.6,13810.7,10060.9,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.6981252218,-80.407559614,9203.0,1485.0,0.0,16586.7,44834.3,32985.2,76216.2,31154.9,6614.4,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.66437408,-80.366804901,16605.0,2312.0,26042.0,1412.3,26626.8,25253.6,70286.7,19557.8,1169.7,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8626298432,-80.2348197186,7725.0,1346.0,1380.0,6785.1,37991.3,4713.9,34120.6,34120.6,8724.9,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.5824748954,-80.3852909791,7500.0,2028.0,382.0,4784.5,25506.3,5584.5,94839.0,45153.0,5948.9,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8014630263,-80.2137190805,5000.0,1173.0,992.0,473.3,19645.5,3690.9,11311.3,11311.3,2684.1,73,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.5997209908,-80.3784279364,5419.0,1876.0,20456.0,9410.0,22891.9,7520.5,88707.7,38661.6,542.6,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.6075168504,-80.4319005268,6248.0,1743.0,2455.0,2079.7,40512.1,23140.2,99876.8,48822.1,17708.6,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8526355385,-80.3634294129,4500.0,2514.0,327.0,5541.9,61363.1,8784.5,62539.3,50859.2,7824.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25.9627645601,-80.1824038765,4732.0,1968.0,16500.0,3296.3,20914.0,4410.2,59008.8,59008.8,3497.1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.9318277072,-80.3030585133,5191.0,2302.0,8288.0,19405.0,59899.9,1243.4,67013.8,67013.8,2529.5,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.74730245,-80.4314179615,7001.0,3232.0,15090.0,12873.0,61226.9,31958.8,79265.9,44300.2,11415.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.5557383259,-80.3427912838,5527.0,2283.0,5102.0,12493.3,9248.4,2913.1,94255.2,49159.9,6510.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.9525448668,-80.1852576168,3988.0,2311.0,40653.0,1153.5,21790.9,1261.0,62836.9,61496.1,1349.2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.9381423718,-80.2172593184,8025.0,1298.0,2419.0,4401.6,31911.0,3160.3,59191.6,59191.6,337.3,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.8807623896,-80.1891514701,21750.0,2747.0,30603.0,4095.8,22471.7,338.9,37773.2,37773.2,6432.8,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.5872401756,-80.3462990765,11744.0,1083.0,2765.0,11333.9,12569.3,1435.1,85357.9,38264.7,6665.5,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.4659761805,-80.4268020018,4929.0,2581.0,545.0,17130.3,28510.8,17119.9,136698.3,89010.9,5723.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.8886004228,-80.2365827894,7200.0,1170.0,3088.0,2972.9,37758.6,497.7,43128.1,43128.1,8940.2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.934740295,-80.2423339599,7950.0,1550.0,5221.0,7666.2,40030.8,295.4,59674.2,59674.2,2979.0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.7437931978,-80.3998550804,8250.0,1520.0,24388.0,13979.5,50779.6,22131.9,69171.4,34789.3,4982.6,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.7117572611,-80.258893357,8175.0,3461.0,35978.0,4714.8,3186.7,1845.4,32056.2,13687.9,19346.1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25.6708247465,-80.2763571296,21170.0,3908.0,25526.0,11935.2,4097.7,887.4,47218.6,13675.4,12986.2,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.9304581081,-80.1999117282,6480.0,1545.0,3623.0,1350.8,26023.5,5469.7,55897.9,55665.9,1155.8,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.6840881665,-80.4394692408,7408.0,2283.0,0.0,13180.6,50502.5,43018.0,87879.4,41475.8,16566.3,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.6974820495,-80.4232719068,18759.0,3798.0,35326.0,19087.2,48687.1,37154.8,81056.8,36237.3,11493.1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.8267086787,-80.2060012817,4250.0,1007.0,1650.0,5329.4,28205.6,7318.3,18670.9,18670.9,96.9,76,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.6715812461,-80.4023459892,13210.0,1787.0,25029.0,9159.0,37656.3,32459.9,78816.4,29855.0,4520.3,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.921926567,-80.1832960173,6825.0,1938.0,0.0,7338.7,20405.0,5618.7,52837.8,50736.6,6849.2,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.8833899729,-80.1814710284,11680.0,1160.0,426.0,2172.0,19913.3,2062.8,38889.0,37584.4,8972.1,76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.8959663919,-80.1563252577,8550.0,2266.0,34952.0,2658.6,11300.6,0.0,44914.6,39159.6,17421.5,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.9435046126,-80.2497474107,7500.0,1627.0,550.0,11371.3,42676.4,3918.6,63420.8,63420.8,6259.5,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7594781512,-80.4246293549,5845.0,2249.0,3888.0,8420.6,60101.0,29256.5,76552.5,44750.9,6491.1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.7811436375,-80.4066160924,4500.0,1653.0,2202.0,522.9,57309.4,24240.2,70375.4,45524.6,838.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9311769323,-80.1906896975,5775.0,1552.0,2131.0,3221.6,23019.2,5470.8,56112.6,54738.1,2764.7,31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.596163458,-80.3400258837,9380.0,1735.0,35090.0,11837.1,10208.3,2714.4,81534.0,34588.4,9631.2,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.5742179823,-80.3313236075,5923.0,1912.0,0.0,14844.5,8535.1,6794.6,86543.5,41889.4,10415.9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.8522639341,-80.2689878637,5440.0,1736.0,10060.0,2600.6,43466.3,10637.1,37154.6,37154.6,15675.6,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.4709239882,-80.4253014919,5000.0,2407.0,0.0,17626.5,27927.9,16600.3,134942.8,87180.8,4522.1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.957420503,-80.1768386267,8025.0,1604.0,1248.0,630.3,19041.7,2399.8,60533.4,60533.4,844.2,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.7701025042,-80.2573915413,4336.0,1055.0,0.0,7544.6,16046.2,6055.8,21374.3,7429.3,5714.6,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7028750152,-80.36220989,6302.0,2489.0,25000.0,6084.3,34644.8,19435.2,61869.2,16861.9,6275.6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8607653903,-80.2461033936,7000.0,1093.0,5608.0,3486.1,41759.3,6557.0,35191.1,35191.1,12466.1,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.5733610772,-80.3906226751,8685.0,1527.0,18250.0,4202.9,25078.2,5297.4,98460.4,48870.8,8638.6,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.736991807,-80.3713307114,7608.0,2569.0,3101.0,15510.7,41093.3,14901.3,60496.0,25925.2,4236.7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.6132781633,-80.4358036459,29176.0,3144.0,3952.0,4363.8,41823.2,25391.5,99539.9,48559.0,18187.5,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.6911977649,-80.4600813765,5847.0,2811.0,0.0,6876.5,57719.8,48411.5,93291.8,48256.7,23326.7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.7211496892,-80.4601479052,5000.0,1865.0,0.0,9077.2,63580.5,43590.0,90270.4,49707.0,24422.3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.6193937205,-80.4179835532,5750.0,2222.0,24900.0,1235.4,36259.4,22356.0,93603.5,42562.9,11997.0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.714320423,-80.3804404697,7500.0,1494.0,1954.0,13360.1,41766.2,22421.6,65778.6,23941.7,945.8,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.7481025744,-80.4113767712,8175.0,2130.0,2360.0,12523.5,54835.4,25395.4,72661.2,38813.1,8706.3,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.8052390705,-80.3295115617,4730.0,3560.0,39265.0,3265.2,41254.7,3200.8,46148.8,30818.1,2717.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.7488002092,-80.4293815551,7000.0,2934.0,20410.0,12316.3,60682.4,31207.8,78529.6,43981.7,10654.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8281579354,-80.2156103035,6120.0,1217.0,0.0,4667.3,29315.3,9832.1,20118.2,20118.2,3006.6,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.9349684,-80.2554610054,8250.0,1620.0,5563.0,11516.7,44339.0,2845.2,61066.4,61066.4,3264.7,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.5138992588,-80.4106811888,7047.0,2372.0,3860.0,22887.8,23787.0,17838.2,119446.5,71029.5,486.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8173867919,-80.1293401281,7096.0,3683.0,0.0,19348.5,2799.6,499.9,25494.2,9678.0,2653.2,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.4678925057,-80.4258287064,7644.0,2578.0,6650.0,17408.0,28117.4,16781.2,135943.1,88250.8,5327.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.6159679278,-80.3751614614,7500.0,1486.0,560.0,8437.6,22115.8,10490.3,83742.2,33219.7,1034.9,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.7165199175,-80.2603395449,11865.0,3971.0,32581.0,3103.1,3795.3,2179.1,31130.8,11960.5,18943.8,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.9344329351,-80.1655505761,5500.0,1245.0,554.0,4356.6,14896.8,1526.5,57972.9,53468.6,7776.8,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.7700774785,-80.3335475016,2803.0,1228.0,0.0,4953.5,34494.5,2639.7,46389.7,25716.7,4040.1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.6456240738,-80.3567713026,16299.0,2441.0,27841.0,6997.3,19911.8,18692.5,71932.6,21027.2,8023.9,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.7341564768,-80.4409327999,5005.0,2165.0,0.0,16899.3,61796.6,36110.6,83128.2,45117.0,17092.7,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.7608599326,-80.2723048346,5900.0,1791.0,0.0,8733.9,16533.1,6851.2,26789.3,6027.7,8020.7,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25.6938975766,-80.4230830626,9350.0,2088.0,38438.0,18925.1,47866.8,38021.1,81549.7,36116.7,11234.2,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.8749712961,-80.2173394589,7791.0,1469.0,660.0,10705.5,31883.9,5595.6,36581.1,36581.1,2785.4,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.728075612,-80.3298749043,6867.0,1417.0,1704.0,4138.4,27074.5,5390.4,48441.6,15332.1,3786.1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.6648876726,-80.4390801994,4140.0,2538.0,0.0,9538.4,47411.8,37787.2,90698.2,42244.5,16816.1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8035904718,-80.1386275884,7320.0,2294.0,20089.0,15497.1,4659.5,395.4,20228.2,5370.4,2697.5,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.6362787615,-80.4376411451,3400.0,1196.0,0.0,773.0,43777.1,31010.6,95407.3,45065.9,17277.4,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.9236844293,-80.312839821,10082.0,2809.0,26344.0,20289.1,62952.8,223.6,66402.4,65673.5,297.8,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.7678202316,-80.3661331494,13761.0,2501.0,0.0,5254.4,43178.1,10115.1,57103.7,33596.3,4500.3,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.6094231213,-80.3419892367,13090.0,3855.0,2368.0,7040.0,10940.8,5789.3,78100.0,30155.4,10844.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7113407157,-80.3432135774,7875.0,1821.0,284.0,2568.9,30214.9,12780.5,54886.9,12809.5,3317.8,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.7675819836,-80.2844035776,7000.0,1212.0,41201.0,6478.7,21052.7,4074.4,30335.1,10644.4,6069.3,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.663652085,-80.3174358203,28750.0,3364.0,34765.0,4847.2,16376.6,11157.0,57976.7,9012.1,5114.7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.6055349387,-80.3156843918,16920.0,3048.0,31016.0,11917.6,2191.2,2098.1,74142.2,30066.4,18307.1,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.9430855914,-80.26480021,9750.0,1914.0,1380.0,15583.6,47576.8,30.3,64916.3,64916.3,6327.4,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.7997554681,-80.3597234937,9760.0,1305.0,3879.0,6199.4,47793.6,11537.5,55551.8,37866.4,6551.4,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.6423062489,-80.3892632913,7314.0,2508.0,1519.0,728.6,29125.2,21036.8,81009.0,30017.7,1266.0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.4838720628,-80.4415902681,8820.0,1838.0,3476.0,13446.7,33338.4,22435.0,134290.9,85448.4,2264.2,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.725729293,-80.4538534579,5108.0,2270.0,275.0,11700.2,62965.5,41096.3,87905.8,48151.8,21877.9,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.9048715295,-80.1936808083,21000.0,1314.0,2069.0,8887.5,23477.9,627.3,46527.9,46346.0,5267.1,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.8865158613,-80.3335273978,3404.0,1583.0,2557.0,7954.4,65195.9,6766.9,61115.9,55488.9,3218.6,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25.8707055899,-80.2952037848,7500.0,1856.0,1506.0,8656.8,53591.0,9742.3,47956.8,45584.8,9078.7,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25.6617590043,-80.3179678854,33105.0,1956.0,0.0,4284.8,15835.2,11463.1,58572.2,9720.6,5806.0,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25.8775787341,-80.3416406736,2627.0,1162.0,2400.0,3982.2,63893.7,2569.4,61166.4,53913.7,5997.9,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25.8029405847,-80.128972444,11040.0,2562.0,27294.0,17858.4,1575.9,524.5,22951.6,4455.3,4201.7,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.6170507432,-80.3554350389,7600.0,1554.0,3286.0,6253.1,15788.9,8431.0,78922.0,29346.1,7546.3,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.7617507881,-80.3004343265,7195.0,1400.0,7498.0,2449.4,23933.4,4478.0,35836.5,14395.6,6571.6,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.7099514313,-80.2618805491,10000.0,2120.0,726.0,4541.8,4241.4,657.1,33200.2,14381.5,18322.9,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.8246706637,-80.292938635,10125.0,2193.0,33722.0,3352.5,39024.0,1855.3,37252.1,29461.1,9396.1,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.6364270321,-80.3493841585,34543.0,3806.0,75071.0,3387.4,16103.8,15164.2,72302.9,22094.5,10241.8,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.9487298937,-80.2097379539,9150.0,1472.0,3458.0,4241.1,29729.6,4075.6,62756.5,62756.5,4743.1,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.6329264428,-80.362750213,7500.0,1080.0,6162.0,7118.5,19745.6,14652.5,76527.8,25848.5,5791.7,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.7220606301,-80.2602138868,9600.0,4214.0,28118.0,1629.1,4668.4,1774.4,29719.7,9925.5,18770.4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.7529679638,-80.365866888,7500.0,2369.0,33827.0,10663.4,40957.0,10465.4,57592.6,29068.9,6214.7,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.5356562542,-80.3822747065,5000.0,2326.0,2460.0,12440.4,16894.5,10463.5,107535.1,59945.0,1882.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9357449512,-80.332563136,8371.0,1059.0,2557.0,22362.3,69640.2,680.5,73821.2,71844.1,5389.7,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.4737367185,-80.4246465186,3600.0,1537.0,0.0,17901.9,27688.0,16393.9,133989.7,86180.3,3809.1,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.9450314986,-80.1537766514,10714.0,1852.0,0.0,1681.7,11297.1,10.5,62441.1,56563.6,7161.7,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.744456962,-80.2630314745,5300.0,1637.0,0.0,4891.2,10227.5,5042.8,25903.5,2295.4,14182.7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.7521307259,-80.4181177608,4275.0,1556.0,7166.0,11081.1,57338.6,27346.3,74683.5,41477.4,8748.8,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9383718526,-80.2232062072,7500.0,1500.0,0.0,4599.7,33866.8,2017.6,59575.8,59575.8,915.3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.555404071,-80.3449029193,5250.0,1913.0,990.0,11943.3,9603.2,2249.3,94714.4,49395.1,5835.5,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.7423005877,-80.3505552677,8750.0,1234.0,5158.0,12634.9,34938.9,8771.2,53390.0,23017.2,10124.3,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.7604098917,-80.3600687947,8080.0,1503.0,4237.0,7971.1,40226.0,8007.1,55350.2,30275.9,7471.9,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.5350191291,-80.3916991911,5290.0,2293.0,885.0,13335.6,19938.7,13005.7,109549.9,61394.3,2260.4,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.9491082912,-80.3100967248,3262.0,1523.0,670.0,25468.8,62621.5,2798.5,73575.1,73575.1,7769.4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.7431190895,-80.363166052,8338.0,1349.0,3304.0,14254.9,39002.9,11418.9,57367.8,25696.7,6972.6,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.8744039961,-80.3402187088,3522.0,1450.0,5761.0,3047.1,62664.5,1969.0,60104.3,52667.6,5597.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.634625899,-80.4535337578,6000.0,2598.0,0.0,1239.4,48725.9,34891.8,100158.3,50073.8,22502.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.7776001697,-80.2671475046,6713.0,2049.0,5520.0,3387.8,20038.0,1870.7,24436.4,10522.8,2102.8,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.5536480864,-80.3806665704,6001.0,1748.0,198.0,5860.3,18431.3,6178.6,101947.4,53711.8,5907.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.8171817599,-80.1962369667,7150.0,988.0,3675.0,2093.6,24272.1,3672.8,14700.3,14700.3,2015.1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.9520649048,-80.3360710537,4750.0,1949.0,1248.0,26527.8,71191.1,2936.2,79247.4,77843.1,2376.3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25.5328239864,-80.3807305394,5000.0,2527.0,3640.0,13427.4,16257.6,10862.9,108082.8,60711.5,774.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.7262404523,-80.2869468645,10000.0,1983.0,29788.0,5197.8,13217.6,3449.9,35971.2,12523.2,10188.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7291653795,-80.4239328195,7782.0,2298.0,5310.0,19430.5,56554.7,31422.1,77999.4,39238.1,13095.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.7182081734,-80.2580661819,6500.0,2816.0,26040.0,3152.0,3329.5,2779.2,30183.5,11335.4,18990.6,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.8867529404,-80.1566718205,9375.0,2663.0,33935.0,4741.2,11648.9,10.6,41656.3,35923.1,17128.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.8046642969,-80.331532427,4769.0,4197.0,9035.0,3930.2,41598.7,3409.7,46776.2,31191.6,3419.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.5929163519,-80.3344151935,8199.0,2115.0,924.0,13225.7,8483.2,4519.3,81419.8,35334.0,11082.4,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.9355075079,-80.2774658368,8700.0,1187.0,7056.0,15159.9,51564.3,125.5,64061.3,64061.3,3712.5,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7141801904,-80.3656409325,39248.0,5284.0,35904.0,9458.2,37244.8,17990.8,61188.3,19449.9,5785.7,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.9646095005,-80.2419972679,7500.0,1752.0,3036.0,15660.7,40502.6,1005.1,65638.0,65638.0,2774.2,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.6388343198,-80.4531125334,5170.0,2648.0,3520.0,205.2,48942.7,35837.9,99269.3,49383.2,22331.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
